LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-76.9888447,38.83526217,Jul-20,Closed,1028 - 1126 BLOCK OF WAHLER PLACE SE,20032,8
-77.0205191,38.87948057,Jul-20,Closed,617 I STREET SW,20024,6
-77.01946797,38.90754524,Jul-20,Closed,1307 6TH STREET NW,20001,6
-77.01965418,38.90759224,Jul-20,Closed,1309 6TH STREET NW,20001,6
-77.07427873,38.92639391,Jul-20,Closed,3719 FULTON STREET NW,20007,3
-77.02653551,38.96396032,Jul-20,Closed,905 QUACKENBOS STREET NW,20011,4
-77.04144157,38.91513886,Jul-20,Closed,1827 18TH STREET NW,20009,2
-76.97596143,38.93783245,Jul-20,Closed,3909 20TH STREET NE,20018,5
-76.97678276,38.90355854,Jul-20,Closed,1845 L STREET NE,20002,5
-77.02097217,38.92816172,Jul-20,Closed,602 COLUMBIA ROAD NW,20001,1
-76.93891264,38.90134675,Jul-20,Closed,4401 JAY STREET NE,20019,7
-77.0167778,38.91388159,Jul-20,Closed,402 RHODE ISLAND AVENUE NW,20001,5
-77.01468109,38.94344788,Jul-20,Closed,213 VARNUM STREET NW,20011,4
-77.01742917,38.90542329,Jul-20,Closed,428 M STREET NW,20001,6
-76.97784266,38.90633909,Jul-20,Closed,1223 18TH STREET NE,20002,5
-76.98159329,38.89629317,Jul-20,Closed,1612 E STREET NE,20002,6
-77.00605105,38.82570412,Jul-20,Closed,17 ELMIRA STREET SE,20032,8
-77.07403398,38.9161471,Jul-20,Closed,1925 38TH STREET NW,20007,2
-77.00230253,38.88308867,Jul-20,Closed,501 3RD STREET SE,20003,6
-76.97992398,38.8962856,Jul-20,Closed,1720 E STREET NE,20002,6
-77.02898977,38.92029953,Jul-20,Closed,2250 12TH PLACE NW,20009,1
-76.98733302,38.86446529,Jul-20,Closed,1300 - 1325 BLOCK OF W STREET SE,20020,8
-77.00875294,38.91366933,Jul-20,Closed,1735 NORTH CAPITOL STREET NE,20002,5
-77.01267284,38.91316423,Jul-20,Closed,120 RANDOLPH PLACE NW,20001,5
-77.02566399,38.92773208,Jul-20,Closed,788 COLUMBIA ROAD NW,20001,1
-77.00637964,38.94587735,Jul-20,Closed,50 HAWAII AVENUE NE,20011,5
-77.01023192,38.9022823,Jul-20,Closed,22 K STREET NW,20001,6
-77.02839448,38.927453,Jul-20,Closed,1132 COLUMBIA ROAD NW,20009,1
-76.98136444,38.88890771,Jul-20,Closed,1614 A STREET SE,20003,6
-77.08332675,38.91089699,Jul-20,Closed,4445 Q STREET NW,20007,3
-77.02994916,38.90842476,Jul-20,Closed,1306 O STREET NW,20005,2
-77.00404926,38.91831293,Jul-20,Closed,153 RHODE ISLAND AVENUE NE,20002,5
-76.98809956,38.89920218,Jul-20,Closed,703 13TH STREET NE,20002,6
-77.01979767,38.9339703,Jul-20,Closed,430 NEWTON PLACE NW,20010,1
-76.99600122,38.88105048,Jul-20,Closed,700 7TH STREET SE,20003,6
-76.99689061,38.94989815,Jul-20,Closed,657 EMERSON STREET NE,20017,5
-77.01775408,38.91198528,Jul-20,Closed,409 WARNER STREET NW,20001,6
-77.03434006,38.93114229,Jul-20,Closed,1451 PARK ROAD NW,20010,1
-77.03135517,38.89501014,Jul-20,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-77.0326658,38.92037405,Jul-20,Closed,1420 BELMONT STREET NW,20009,1
-77.02390025,38.92481835,Jul-20,Closed,738 FAIRMONT STREET NW,20001,1
-77.0051409,38.91169537,Jul-20,Closed,137 QUINCY PLACE NE,20002,5
-76.98995628,38.89909281,Jul-20,Closed,1200 G STREET NE,20002,6
-77.02140782,38.92759817,Jul-20,Closed,517 HARVARD STREET NW,20001,1
-77.05096868,38.91502528,Jul-20,Closed,2303 BANCROFT PLACE NW,20008,2
-77.00928554,38.96956762,Jul-20,Closed,6546 NORTH CAPITOL STREET NW,20012,4
-77.02539457,38.94354279,Jul-20,Closed,4318 9TH STREET NW,20011,4
-76.98400577,38.86806204,Jul-20,Closed,1427 S STREET SE,20020,8
-77.05727906,38.92680859,Jul-20,Closed,2823 29TH STREET NW,20008,3
-77.02785922,38.92029989,Jul-20,Closed,2249 12TH STREET NW,20009,1
-77.03756745,38.93561464,Jul-20,Closed,1630 OAK STREET NW,20010,1
-76.98315611,38.86443352,Jul-20,Closed,1515 V STREET SE,20020,8
-76.98741271,38.8920192,Jul-20,Closed,1300 - 1357 BLOCK OF CONSTITUTION AVENUE NE,20002,6
-76.95808107,38.93016278,Jul-20,Closed,3043 BLADENSBURG ROAD NE,20018,5
-77.04680186,38.9136211,Jul-20,Closed,1732 21ST STREET NW,20009,2
-77.00032344,38.84576341,Jul-20,Closed,516 OAKWOOD STREET SE,20032,8
-76.98027652,38.89785644,Jul-20,Closed,1684 KRAMER STREET NE,20002,6
-77.03135517,38.89501014,Jul-20,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-77.02554745,38.91500451,Jul-20,Closed,937 WESTMINSTER STREET NW,20001,1
-77.03592083,38.91493782,Jul-20,Closed,1535 SWANN STREET NW,20009,2
-77.02929597,38.95857245,Jul-20,Closed,1233 MADISON STREET NW,20011,4
-77.02381986,38.95654918,Jul-20,Closed,5503 8TH STREET NW,20011,4
-77.0123842,38.918271,Jul-20,Closed,2100 1ST STREET NW,20001,5
-76.98775394,38.92072335,Jul-20,Open,2356 13TH PLACE NE,20018,5
-76.98666219,38.88586711,Jul-20,Closed,260 KENTUCKY AVENUE SE,20003,6
-77.00779245,38.9589679,Jul-20,Open,5700 NEW HAMPSHIRE AVENUE NE,20011,4
-77.00274029,38.92254661,Jul-20,Open,220 CHANNING STREET NE,20002,5
-77.02879051,38.95602531,Jul-20,Open,1218 KENNEDY STREET NW,20011,4
-77.03552458,38.91644801,Jul-20,Open,1513 CAROLINE STREET NW,20009,2
-77.05017932,38.91768345,Jul-20,Open,2206 KALORAMA ROAD NW,20008,2
-76.97441083,38.9228685,Jul-20,Open,2508 22ND STREET NE,20018,5
-76.98422937,38.89184315,Jul-20,Open,1437 CONSTITUTION AVENUE NE,20002,6
-77.04388326,38.90496224,Jul-20,Open,1140 19TH STREET NW,20036,2
-77.00465868,38.88306356,Jul-20,Open,129 E STREET SE,20003,6
-76.97274661,38.89703769,Jul-20,Closed,534 24TH STREET NE,20002,7
-77.03135517,38.89501014,Jul-20,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-76.98051089,38.91936265,Jul-20,Open,1604 W STREET NE,20018,5
-77.01984331,38.94544722,Jul-20,Open,509 ALLISON STREET NW,20011,4
-76.97912461,38.931911,Jul-20,Closed,1803 LAWRENCE STREET NE,20018,5
-77.04371521,38.91762614,Jul-20,Open,1866 CALIFORNIA STREET NW,20009,1
-76.98961496,38.88146808,Jul-20,Closed,1218 G STREET SE,20003,6
-77.02395802,38.92719428,Jul-20,Closed,723 HARVARD STREET NW,20001,1
-77.0198198,38.9355963,Jul-20,Closed,614 PRINCETON PLACE NW,20010,1
-77.03367733,38.95745713,Jul-20,Closed,1401 LONGFELLOW STREET NW,20011,4
-77.00125693,38.96070837,Jul-20,Closed,346 NICHOLSON STREET NE,20011,4
-77.00457262,38.83861953,Jul-20,Closed,3643 HORNER PLACE SE,20032,8
-77.05085865,38.92597532,Jul-20,Closed,2224 CATHEDRAL AVENUE NW,20008,3
-77.03452557,38.95602304,Jul-20,Closed,1410 KENNEDY STREET NW,20011,4
-77.01550546,38.94903894,Jul-20,Open,4813 3RD STREET NW,20011,4
-77.06862924,38.91540306,Jul-20,Open,1819 35TH STREET NW,20007,2
-77.02156355,38.95556285,Jul-20,Open,623 JEFFERSON STREET NW,20011,4
-77.0037895,38.96032862,Jul-20,Open,221 NICHOLSON STREET NE,20011,4
-77.01974924,38.93901037,Jul-20,Closed,523 RANDOLPH STREET NW,20011,4
-77.01483159,38.90946101,Jul-20,Closed,240 P STREET NW,20001,5
-77.05095404,38.90356938,Jul-20,Closed,2318 L STREET NW,20037,2
-76.98489686,38.86746517,Jul-20,Closed,1900 14TH STREET SE,20020,8
-77.02273974,38.9417533,Jul-20,Closed,728 UPSHUR STREET NW,20011,4
-77.01686733,38.94186618,Jul-20,Open,4125 4TH STREET NW,20011,4
-77.00079646,38.89972482,Jul-20,Open,728 4TH STREET NE,20002,6
-76.99672058,38.88444856,Jul-20,Closed,650 D STREET SE,20003,6
-76.99681922,38.94694001,Jul-20,Closed,4721 7TH STREET NE,20017,5
-76.98029428,38.89739891,Jul-20,Closed,612 17TH STREET NE,20002,6
-76.99331594,38.90113921,Jul-20,Closed,909 I STREET NE,20002,6
-76.97452792,38.89562162,Jul-20,Closed,427 21ST STREET NE,20002,7
-77.03724207,38.93448565,Jul-20,Closed,3421 BROWN STREET NW,20010,1
-77.08284967,38.95349592,Jul-20,Closed,4207 ELLICOTT STREET NW,20016,3
-77.02275896,38.95171573,Jul-20,Closed,5027 7TH PLACE NW,20011,4
-77.00125693,38.96070837,Jul-20,Closed,346 NICHOLSON STREET NE,20011,4
-76.98292686,38.89219006,Jul-20,Closed,1524 CONSTITUTION AVENUE NE,20002,6
-77.02830417,38.91988585,Jul-20,Closed,2222 12TH STREET NW,20009,1
-77.03509236,38.92760108,Jul-20,Closed,1475 COLUMBIA ROAD NW,20009,1
-76.97258051,38.89759446,Jul-20,Closed,560 24TH STREET NE,20002,7
-76.98820542,38.90804452,Jul-20,Closed,1101 HOLBROOK TERRACE NE,20002,5
-76.99642123,38.92632946,Jul-20,Closed,657 GIRARD STREET NE,20017,5
-77.00506223,38.9128406,Jul-20,Closed,138 R STREET NE,20002,5
-77.04253387,38.93215123,Jul-20,Closed,1824 PARK ROAD NW,20010,1
-77.02188475,38.96310379,Jul-20,Closed,618 POWHATAN PLACE NW,20011,4
-76.99817734,38.88779205,Jul-20,Closed,604 INDEPENDENCE AVENUE SE,20003,6
-77.02878599,38.93997229,Jul-20,Closed,1231 SHEPHERD STREET NW,20011,4
-77.00083378,38.91650764,Jul-20,Closed,1924 4TH STREET NE,20002,5
-77.00274855,38.89754441,Jul-20,Closed,218 F STREET NE,20002,6
-76.99570149,38.89375823,Jul-20,Closed,708 C STREET NE,20002,6
-77.03308914,38.91171773,Jul-20,Closed,1424 CORCORAN STREET NW,20009,2
-76.99234103,38.88460032,Jul-20,Closed,1005 SOUTH CAROLINA AVENUE SE,20003,6
-77.01691254,38.94671938,Jul-20,Closed,4606 NEW HAMPSHIRE AVENUE NW,20011,4
-77.04000771,38.92988869,Jul-20,Closed,1719 KENYON STREET NW,20010,1
-76.96048213,38.89063014,Jul-20,Closed,28 33RD STREET NE,20019,7
-76.99845613,38.94784348,Jul-20,Closed,4722 6TH PLACE NE,20017,5
-77.01998045,38.93140516,Jul-20,Closed,3301 WARDER STREET NW,20010,1
-77.02215713,38.92807547,Jul-20,Closed,640 COLUMBIA ROAD NW,20001,1
-77.02905972,38.96206654,Jul-20,Closed,1229 ROCK CREEK FORD ROAD NW,20011,4
-77.0290528,38.92698702,Jul-20,Closed,1223 HARVARD STREET NW,20009,1
-76.98185382,38.86544668,Jul-20,Closed,1604 U STREET SE,20020,8
-76.98410369,38.90181773,Jul-20,Closed,1209 HOLBROOK STREET NE,20002,5
-77.00800844,38.91284584,Jul-20,Closed,18 R STREET NE,20002,5
-77.01306524,38.91517089,Jul-20,Closed,126 RHODE ISLAND AVENUE NW,20001,5
-77.02112805,38.91052888,Jul-20,Closed,1530 MARION STREET NW,20001,6
-76.99941003,38.96218753,Jul-20,Closed,526 ONEIDA STREET NE,20011,4
-77.03327651,38.92332896,Jul-20,Closed,1422 EUCLID STREET NW,20009,1
-76.94778244,38.90220748,Jul-20,Closed,3800 HAYES STREET NE,20019,7
-77.02547284,38.92755997,Jul-20,Closed,773 HOBART PLACE NW,20001,1
-77.00892517,38.97049775,Jul-20,Closed,6614 EASTERN AVENUE NW,20012,4
-76.98972525,38.90153451,Jul-20,Closed,1208 I STREET NE,20002,6
-77.01295174,38.94352015,Jul-20,Closed,113 VARNUM STREET NW,20011,4
-76.94703923,38.90137891,Jul-20,Closed,770 KENILWORTH TERRACE NE,20019,7
-77.08341622,38.9108908,Jul-20,Closed,4447 Q STREET NW,20007,3
-77.01966591,38.90788492,Jul-20,Closed,1323 6TH STREET NW,20001,6
-76.96749414,38.86992128,Jul-20,Closed,1624 28TH STREET SE,20020,7
-77.0235906,38.94152531,Jul-20,Closed,4124 8TH STREET NW,20011,4
-77.01314353,38.94456473,Jul-20,Closed,111 WEBSTER STREET NW,20011,4
-77.02079136,38.94289438,Jul-20,Closed,516 VARNUM STREET NW,20011,4
-77.00695611,38.95928126,Jul-20,Closed,5719 NEW HAMPSHIRE AVENUE NE,20011,4
-77.0438616,38.91341216,Jul-20,Closed,1722 19TH STREET NW,20009,2
-76.92143932,38.89972039,Jul-20,Closed,809 55TH STREET NE,20019,7
-76.95061638,38.90655182,Jul-20,Closed,3535 JAY STREET NE,20019,7
-76.97441165,38.92280635,Jul-20,Closed,2506 22ND STREET NE,20018,5
-77.01485488,38.94990724,Jul-20,Closed,218 EMERSON STREET NW,20011,4
-77.0177972,38.9503522,Jul-20,Closed,4906 4TH STREET NW,20011,4
-77.00419374,38.88486814,Jul-20,Closed,149 D STREET SE,20003,6
-77.02551045,38.94630723,Jul-20,Closed,4600 9TH STREET NW,20011,4
-77.02635039,38.96477705,Jul-20,Closed,902 RITTENHOUSE STREET NW,20011,4
-77.02822916,38.92993321,Jul-20,Closed,1201 KENYON STREET NW,20010,1
-76.99315757,38.92727698,Jul-20,Closed,915 HAMLIN STREET NE,20017,5
-77.03718108,38.91795441,Jul-20,Closed,1608 V STREET NW,20009,1
-77.01963435,38.90505972,Jul-20,Closed,1125 6TH STREET NW,20001,6
-77.01299883,38.91518423,Jul-20,Closed,124 RHODE ISLAND AVENUE NW,20001,5
-76.94763854,38.90396485,Jul-20,Closed,3761 JAY STREET NE,20019,7
-76.99927782,38.88069409,Jul-20,Closed,714 5TH STREET SE,20003,6
-76.98253036,38.90807931,Jul-20,Closed,1713 TRINIDAD AVENUE NE,20002,5
-77.0063355,38.9165626,Jul-20,Closed,1927 1ST STREET NE,20002,5
-76.99723686,38.94577083,Jul-20,Closed,618 ALLISON STREET NE,20017,5
-77.06539203,38.90625406,Jul-20,Closed,1232 POTOMAC STREET NW,20007,2
-76.99821901,38.88043625,Jul-20,Closed,730 6TH STREET SE,20003,6
-76.98199336,38.88917896,Jul-20,Closed,22 16TH STREET SE,20003,6
-77.03296067,38.93161364,Jul-20,Closed,3400 14TH STREET NW,20010,1
-77.02698798,38.93512139,Jul-20,Closed,3621 10TH STREET NW,20010,1
-76.93259287,38.87671509,Jul-20,Closed,4636 HILLSIDE ROAD SE,20019,7
-76.9873764,38.89592585,Jul-20,Closed,1325 E STREET NE,20002,6
-76.99473105,38.89797528,Jul-20,Closed,619 8TH STREET NE,20002,6
-77.01871568,38.90888977,Jul-20,Closed,1405 1/2 5TH STREET NW,20001,6
-77.02360498,38.95221814,Jul-20,Closed,5105 8TH STREET NW,20011,4
-77.0101731,38.90776812,Jul-20,Closed,32 HANOVER PLACE NW,20001,5
-76.98200736,38.8907911,Jul-20,Closed,37 16TH STREET NE,20002,6
-77.01929716,38.93929231,Jul-20,Closed,3912 5TH STREET NW,20011,4
-77.02296211,38.92913938,Jul-20,Closed,653 IRVING STREET NW,20010,1
-77.08362734,38.91089282,Jul-20,Closed,4453 Q STREET NW,20007,3
-77.03105957,38.9094789,Jul-20,Closed,1308 P STREET NW,20005,2
-77.08350351,38.91089444,Jul-20,Closed,4449 Q STREET NW,20007,3
-77.0230109,38.94022589,Jul-20,Closed,4003 8TH STREET NW,20011,4
-76.9997092,38.82278427,Jul-20,Closed,4641 6TH STREET SE,20032,8
-76.99990351,38.88340399,Jul-20,Closed,414 E STREET SE,20003,6
-77.02381986,38.95654918,Jul-20,Closed,5503 8TH STREET NW,20011,4
-77.02120184,38.96712483,Jul-20,Closed,532 TUCKERMAN STREET NW,20011,4
-77.0652799,38.90997016,Jul-20,Closed,3213 VOLTA PLACE NW,20007,2
-77.03098347,38.90948153,Jul-20,Closed,1306 P STREET NW,20005,2
-77.01946797,38.90754524,Jul-20,Closed,1307 6TH STREET NW,20001,6
-77.01929937,38.93934906,Jul-20,Closed,3914 5TH STREET NW,20011,4
-76.97756972,38.87237493,Jul-20,Closed,1425 19TH STREET SE,20020,8
-77.01190422,38.91174541,Jul-20,Closed,1621 1ST STREET NW,20001,5
-77.02286761,38.93584023,Jul-20,Closed,748 QUEBEC PLACE NW,20010,1
-77.02244123,38.93592697,Jul-20,Closed,736 QUEBEC PLACE NW,20010,1
-77.04917486,38.91869686,Jul-20,Closed,2300 CONNECTICUT AVENUE NW,20008,2
-76.96875172,38.87405,Jul-20,Closed,1308 27TH STREET SE,20020,7
-76.97772155,38.9009872,Jul-20,Closed,832 18TH STREET NE,20002,5
-76.98868299,38.90065997,Jul-20,Closed,1255 WYLIE STREET NE,20002,6
-77.02296211,38.92913938,Jul-20,Closed,653 IRVING STREET NW,20010,1
-77.07673055,38.92190402,Jul-20,Closed,3863 BEECHER STREET NW,20007,3
-76.98048456,38.89545917,Jul-20,Closed,409 17TH STREET NE,20002,6
-76.99823992,38.88804987,Jul-20,Closed,120 6TH STREET SE,20003,6
-77.02176818,38.95620258,Jul-20,Closed,618 KENNEDY STREET NW,20011,4
-77.07772422,38.91967101,Jul-20,Closed,2213 39TH PLACE NW,20007,3
-77.0246996,38.927307,Jul-20,Closed,752 HOBART PLACE NW,20001,1
-76.97953726,38.86965665,Jul-20,Closed,1728 R STREET SE,20020,8
-76.99048946,38.84020562,Jul-20,Closed,1125 TRENTON PLACE SE,20032,8
-77.02566399,38.92773208,Jul-20,Closed,788 COLUMBIA ROAD NW,20001,1
-77.02586748,38.93994018,Jul-20,Closed,919 SHEPHERD STREET NW,20011,4
-77.01739413,38.94281188,Jul-20,Closed,4222 4TH STREET NW,20011,4
-76.99927782,38.88069409,Jul-20,Closed,714 5TH STREET SE,20003,6
-77.00680181,38.91169087,Jul-20,Closed,59 QUINCY PLACE NE,20002,5
-76.98027652,38.89785644,Jul-20,Closed,1684 KRAMER STREET NE,20002,6
-77.02893551,38.95708987,Jul-20,Closed,1218 LONGFELLOW STREET NW,20011,4
-77.01920981,38.96396815,Jul-20,Closed,423 QUACKENBOS STREET NW,20011,4
-77.01778723,38.95015213,Jul-20,Closed,401 EMERSON STREET NW,20011,4
-77.02256817,38.92776479,Jul-20,Closed,654 HOBART PLACE NW,20001,1
-76.98386455,38.89131007,Jul-20,Closed,108 15TH STREET NE,20002,6
-76.99356558,38.95814571,Jul-20,Closed,834 OGLETHORPE STREET NE,20011,4
-77.03318816,38.90869297,Jul-20,Closed,1427 RHODE ISLAND AVENUE NW,20005,2
-77.00133039,38.91534925,Jul-20,Closed,311 T STREET NE,20002,5
-77.0332968,38.9117129,Jul-20,Closed,1430 CORCORAN STREET NW,20009,2
-77.03481769,38.9007683,Jul-20,Closed,800 - 899 BLOCK OF VERMONT AVENUE NW,20005,2
-77.00478053,38.91771881,Jul-20,Closed,146 UHLAND TERRACE NE,20002,5
-76.98099233,38.8959385,Jul-20,Closed,1637 E STREET NE,20002,6
-76.97224744,38.89708721,Jul-20,Closed,541 24TH STREET NE,20002,7
-77.02345327,38.92694477,Jul-20,Closed,718 HARVARD STREET NW,20001,1
-76.99684092,38.92577627,Jul-20,Closed,638 FRANKLIN STREET NE,20017,5
-77.00975724,38.9077668,Jul-20,Closed,10 1/2 HANOVER PLACE NW,20001,5
-77.02471381,38.93535845,Jul-20,Closed,3649 NEW HAMPSHIRE AVENUE NW,20010,1
-77.02508134,38.93421413,Jul-20,Closed,821 OTIS PLACE NW,20010,1
-76.99927782,38.88069409,Jul-20,Closed,714 5TH STREET SE,20003,6
-77.01239276,38.91047816,Jul-20,Closed,1526 1ST STREET NW,20001,5
-77.0428156,38.92039383,Jul-20,Closed,1820 BELMONT ROAD NW,20009,1
-76.94763854,38.90396485,Jul-20,Closed,3761 JAY STREET NE,20019,7
-77.02362848,38.94166268,Jul-20,Closed,4126 8TH STREET NW,20011,4
-76.98908527,38.90253609,Jul-20,Closed,1234 FLORIDA AVENUE NE,20002,5
-77.00465868,38.88306356,Jul-20,Closed,129 E STREET SE,20003,6
-77.05716969,38.90546663,Jul-20,Open,1202 28TH STREET NW,20007,2
-77.04371521,38.91762614,Jul-20,Open,1866 CALIFORNIA STREET NW,20009,1
-77.02074755,38.9493181,Jul-20,Open,4824 KANSAS AVENUE NW,20011,4
-76.99223094,38.86254288,Jul-20,Open,1205 TALBERT STREET SE,20020,8
-77.01433869,38.95246476,Jul-20,Closed,219 GALLATIN STREET NW,20011,4
-77.02366857,38.92483299,Jul-20,Open,730 FAIRMONT STREET NW,20001,1
-76.9840679,38.90925953,Jul-20,Closed,1238 SIMMS PLACE NE,20002,5
-76.99616557,38.94748688,Jul-20,Closed,716 CRITTENDEN STREET NE,20017,5
-77.06570756,38.9069832,Jul-20,Closed,3263 N STREET NW,20007,2
-76.99942676,38.96150227,Jul-20,Closed,524 OGLETHORPE STREET NE,20011,4
-77.03534502,38.91244395,Jul-20,Closed,1512 R STREET NW,20009,2
-77.02632139,38.92501565,Jul-20,Closed,1015 FAIRMONT STREET NW,20001,1
-77.04271535,38.90665768,Jul-20,Closed,1825 JEFFERSON PLACE NW,20036,2
-77.00083378,38.91650764,Jul-20,Closed,1924 4TH STREET NE,20002,5
-76.99682311,38.95531175,Jul-20,Closed,5362 CHILLUM PLACE NE,20011,5
-77.00383003,38.91794162,Jul-20,Closed,177 V STREET NE,20002,5
-77.03556613,38.92786362,Jul-20,Open,3027 15TH STREET NW,20009,1
-76.98919457,38.90325037,Jul-20,Closed,1205 MORSE STREET NE,20002,5
-77.00458033,38.91573869,Jul-20,Closed,152 T STREET NE,20002,5
-77.03751542,38.93559466,Jul-20,Closed,1628 OAK STREET NW,20010,1
-77.03347944,38.91934488,Jul-20,Closed,1437 W STREET NW,20009,1
-77.03169019,38.93998189,Jul-20,Closed,1345 SHEPHERD STREET NW,20011,4
-77.03387262,38.93139943,Jul-20,Closed,1432 MONROE STREET NW,20010,1
-76.9928387,38.89044815,Jul-20,Closed,16 10TH STREET NE,20002,6
-77.00404926,38.91831293,Jul-20,Closed,153 RHODE ISLAND AVENUE NE,20002,5
-77.00227572,38.89147809,Jul-20,Closed,116 3RD STREET NE,20002,6
-77.04040498,38.92208861,Jul-20,Closed,2454 ONTARIO ROAD NW,20009,1
-77.0057102,38.9671359,Jul-20,Open,129 TUCKERMAN STREET NE,20011,4
-77.02018581,38.93083228,Jul-20,Open,3222 WARDER STREET NW,20010,1
-77.00465868,38.88306356,Jul-20,Closed,129 E STREET SE,20003,6
-77.02156355,38.95556285,Jul-20,Open,623 JEFFERSON STREET NW,20011,4
-77.02057582,38.93587642,Jul-20,Closed,633 PRINCETON PLACE NW,20010,1
-76.98064033,38.90638219,Jul-20,Open,1226 16TH STREET NE,20002,5
-77.02285687,38.93109664,Jul-20,Open,642 LAMONT STREET NW,20010,1
-77.03533652,38.91204083,Jul-20,Open,1517 CORCORAN STREET NW,20009,2
-76.98117324,38.89752076,Jul-20,Closed,1634 ROSEDALE STREET NE,20002,6
-77.01923681,38.88148047,Jul-20,Closed,509 G STREET SW,20024,6
-77.00236319,38.94305052,Jul-20,Open,234 VARNUM STREET NE,20011,5
-77.0063016,38.90609014,Jul-20,Open,1200 1ST STREET NE,20002,6
-77.03518773,38.91053792,Jul-20,Closed,1513 CHURCH STREET NW,20005,2
-76.98137807,38.89805634,Jul-20,Open,1630 KRAMER STREET NE,20002,6
-76.9870015,38.90682683,Jul-20,Open,1205 QUEEN STREET NE,20002,5
-76.98627839,38.86841853,Jul-20,Open,1314 S STREET SE,20020,8
-76.98248043,38.89357908,Jul-20,Open,304 16TH STREET NE,20002,6
-77.00241296,38.90388918,Jul-20,Closed,1100 3RD STREET NE,20002,6
-77.03117342,38.92041625,Jul-20,Open,1349 FLORIDA AVENUE NW,20009,1
-76.96923576,38.92665138,Jul-20,Open,2830 27TH STREET NE,20018,5
-76.91284849,38.89531956,Jul-20,Closed,466 EASTERN AVENUE NE,20019,7
-77.02268175,38.91030743,Jul-20,Closed,1519 8TH STREET NW,20001,6
-76.98832118,38.90450623,Jul-20,Closed,1208 NEAL STREET NE,20002,5
-76.98411454,38.92145277,Jul-20,Open,1407 DOWNING STREET NE,20018,5
-76.99632096,38.9474867,Jul-20,Open,712 CRITTENDEN STREET NE,20017,5
-77.00431032,38.88588356,Jul-20,Open,139 C STREET SE,20003,6
-77.03483452,38.91067433,Jul-20,Closed,1532 15TH STREET NW,20005,2
-77.02898865,38.92011107,Jul-20,Open,2240 12TH PLACE NW,20009,1
-77.02935456,38.91622461,Jul-20,Closed,1915 13TH STREET NW,20009,1
-76.98761336,38.90682167,Jul-20,Open,1506 MONTELLO AVENUE NE,20002,5
-76.98763574,38.9067742,Jul-20,Open,1504 MONTELLO AVENUE NE,20002,5
-77.02631264,38.96067695,Jul-20,Closed,903 MISSOURI AVENUE NW,20011,4
-77.02043626,38.93589527,Jul-20,Open,629 PRINCETON PLACE NW,20010,1
-77.01974306,38.91668083,Jul-20,Open,525 U STREET NW,20001,1
-77.03159947,38.92839616,Jul-20,Open,1356 IRVING STREET NW,20010,1
-76.99551644,38.89993896,Jul-20,Closed,717 H STREET NE,20002,6
-76.93484984,38.90925677,Jul-20,Closed,1507 OLIVE STREET NE,20019,7
-77.0178968,38.94451887,Jul-20,Closed,4405 NEW HAMPSHIRE AVENUE NW,20011,4
-77.07412768,38.92198236,Jul-20,Closed,2447 TUNLAW ROAD NW,20007,3
-76.93463707,38.89093545,Jul-20,Closed,121 47TH STREET NE,20019,7
-77.00558509,38.83437398,Jul-20,Open,3800 1ST STREET SE,20032,8
-77.00059242,38.84613582,Jul-20,Closed,3008 5TH STREET SE,20032,8
-77.06583027,38.90827772,Jul-20,Closed,1415 33RD STREET NW,20007,2
-76.99456725,38.90391142,Jul-20,Closed,806 L STREET NE,20002,6
-77.01730989,38.92508931,Jul-20,Open,MCMILLAN RESERVOIR,20001,1
-77.00117423,38.89966077,Jul-20,Open,761 3RD STREET NE,20002,6
-76.94778244,38.90220748,Jul-20,Closed,3800 HAYES STREET NE,20019,7
-77.00031537,38.84358922,Jul-20,Open,3112 ESTHER PLACE SE,20032,8
-76.98446483,38.90942831,Jul-20,Open,1222 SIMMS PLACE NE,20002,5
-76.9818214,38.89593647,Jul-20,Closed,1609 E STREET NE,20002,6
-77.06846322,38.90569982,Jul-20,Closed,3414 PROSPECT STREET NW,20007,2
-76.98521485,38.8915887,Jul-20,Closed,1405 NORTH CAROLINA AVENUE NE,20002,6
-76.98750112,38.91175264,Jul-20,Closed,1050 MOUNT OLIVET ROAD NE,20002,5
-76.98689038,38.91233776,Jul-20,Closed,1850 KENDALL STREET NE,20002,5
-76.98766137,38.88255592,Jul-20,Open,1309 E STREET SE,20003,6
-77.03098347,38.90948153,Jul-20,Closed,1306 P STREET NW,20005,2
-77.0217587,38.92929266,Jul-20,Closed,619 IRVING STREET NW,20010,1
-77.02047812,38.92941847,Jul-20,Open,525 IRVING STREET NW,20010,1
-77.05595351,38.90785236,Jul-20,Closed,2701 DUMBARTON STREET NW,20007,2
-76.98342473,38.89062285,Jul-20,Closed,25 15TH STREET NE,20002,6
-77.03384514,38.93571181,Jul-20,Closed,1426 PARKWOOD PLACE NW,20010,1
-76.99242221,38.88637165,Jul-20,Closed,246 10TH STREET SE,20003,6
-76.9885571,38.94164811,Jul-20,Closed,4218 13TH STREET NE,20017,5
-77.00376657,38.91717114,Jul-20,Closed,178 U STREET NE,20002,5
