X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-77.0118552971158,38.9142866669859,942,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 12:40:16+00,2020/07/15 10:50:05+00,2020/08/03 12:40:16+00,2020/07/14 12:40:16+00,1,2020/07/15 10:50:05+00,,Closed,,20-00243304,Standard,85 S STREET NW,398972.03,138490.44,38.91427921,-77.01185301,WASHINGTON,DC,20001,227102,5
-77.0254728367844,38.9275599719498,943,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 12:41:30+00,1970/01/01 00:00:00+00,2020/08/03 12:41:30+00,2020/07/14 12:41:30+00,,1970/01/01 00:00:00+00,,Open,,20-00243310,Standard,773 HOBART PLACE NW,397791.44,139964.13,38.92755251,-77.02547054,WASHINGTON,DC,20001,232686,1
-77.029150579547,38.9399234610795,944,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/12 23:46:33+00,2020/07/14 18:42:31+00,2020/07/30 23:46:33+00,2020/07/12 23:46:33+00,1,2020/07/14 10:50:00+00,,Closed,,20-00241171,Standard,1239 SHEPHERD STREET NW,397472.98,141336.68,38.939916,-77.02914828,WASHINGTON,DC,20011,223632,4
-77.0353779458929,38.9376771448893,945,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 22:54:03+00,2020/07/09 21:49:08+00,2020/07/28 22:54:02+00,2020/07/08 22:54:03+00,1,2020/07/09 11:17:00+00,,Closed,,20-00236975,Standard,1443 SPRING ROAD NW,396933,141087.51,38.93766968,-77.03537565,WASHINGTON,DC,20010,259336,4
-77.0223588775066,38.9421808141198,946,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 09:12:41+00,2020/07/14 18:30:18+00,2020/07/31 09:12:41+00,2020/07/13 09:12:41+00,1,2020/07/14 10:12:00+00,,Closed,,20-00241406,Standard,717 UPSHUR STREET NW,398061.85,141587.1,38.94217335,-77.02235658,WASHINGTON,DC,20011,249773,4
-77.0097040911297,38.9120406361857,947,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/11 14:27:22+00,2020/07/14 09:28:40+00,2020/07/30 14:27:22+00,2020/07/11 14:27:22+00,1,2020/07/14 09:28:39+00,,Closed,,20-00240419,Standard,13 QUINCY PLACE NW,399158.57,138241.09,38.91203318,-77.0097018,WASHINGTON,DC,20001,226760,5
-77.0294271824036,38.950546591966,948,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/11 10:16:55+00,2020/07/15 19:03:56+00,2020/07/30 10:16:54+00,2020/07/11 10:16:55+00,1,2020/07/15 13:12:00+00,,Closed,,20-00240185,Standard,4915 13TH STREET NW,397449.38,142515.95,38.95053913,-77.02942489,WASHINGTON,DC,20011,252858,4
-77.0527249140898,38.9005233155371,949,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 14:21:43+00,1970/01/01 00:00:00+00,2020/08/05 14:21:42+00,2020/07/16 14:21:43+00,,1970/01/01 00:00:00+00,,Open,,20-00246720,Standard,2414 I STREET NW,395426.67,136963.85,38.90051586,-77.05272261,WASHINGTON,DC,20037,274021,2
-76.9840042856731,38.9019474408409,950,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/12 16:30:23+00,2020/07/15 07:33:42+00,2020/07/30 16:30:23+00,2020/07/12 16:30:23+00,1,2020/07/15 07:32:00+00,,Closed,,20-00241007,Standard,1215 HOLBROOK STREET NE,401387.69,137120.74,38.90193999,-76.98400201,WASHINGTON,DC,20002,71463,5
-77.0242756401916,38.9052271261162,951,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 15:57:45+00,2020/07/13 08:30:34+00,2020/07/27 15:57:45+00,2020/07/07 15:57:45+00,1,2020/07/11 00:12:00+00,,Closed,,20-00234695,Standard,1126 9TH STREET NW,397894.59,137484.97,38.90521934,-77.02427335,WASHINGTON,DC,20001,239810,2
-77.0742841557986,38.9267306424373,952,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/09 14:39:56+00,2020/07/13 14:26:54+00,2020/07/29 14:39:56+00,2020/07/09 14:39:56+00,1,2020/07/13 14:25:00+00,,Closed,,20-00237975,Standard,2811 38TH STREET NW,393558.92,139874.38,38.92672319,-77.07428185,WASHINGTON,DC,20007,262612,3
-77.0285248535856,38.9250054088518,953,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 13:58:46+00,2020/07/17 10:25:40+00,2020/08/03 13:58:46+00,2020/07/14 13:58:46+00,1,2020/07/17 10:23:00+00,,Closed,,20-00243530,Standard,1217 FAIRMONT STREET NW,397526.71,139680.63,38.92499795,-77.02852256,WASHINGTON,DC,20009,231796,1
-76.9997223593522,38.8453918090881,954,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 17:53:49+00,1970/01/01 00:00:00+00,2020/08/03 17:53:48+00,2020/07/14 17:53:49+00,,1970/01/01 00:00:00+00,,Open,,20-00244059,Standard,538 OAKWOOD STREET SE,400024.3,130842.52,38.84538437,-76.99972008,WASHINGTON,DC,20032,9546,8
-77.0268629175172,38.9289178441828,955,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 21:12:57+00,1970/01/01 00:00:00+00,2020/08/03 21:12:56+00,2020/07/14 21:12:57+00,,1970/01/01 00:00:00+00,,Open,,20-00244179,Standard,1015 IRVING STREET NW,397670.95,140114.9,38.92891039,-77.02686062,WASHINGTON,DC,20010,231308,1
-77.0668048520189,38.9101094689096,956,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 16:04:54+00,1970/01/01 00:00:00+00,2020/08/05 16:04:54+00,2020/07/16 16:04:54+00,,1970/01/01 00:00:00+00,,Open,,20-00246949,Standard,1555 34TH STREET NW,394206.11,138028.79,38.91010202,-77.06680255,WASHINGTON,DC,20007,279236,2
-77.0309854502424,38.9161625688538,957,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 19:01:12+00,1970/01/01 00:00:00+00,2020/08/05 19:01:11+00,2020/07/16 19:01:12+00,,1970/01/01 00:00:00+00,,Open,,20-00247165,Standard,1338 WALLACH PLACE NW,397313.01,138699.07,38.91615511,-77.03098316,WASHINGTON,DC,20009,240389,1
-77.0232897314784,38.936111833875,958,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 14:43:28+00,1970/01/01 00:00:00+00,2020/08/05 14:43:28+00,2020/07/16 14:43:28+00,,1970/01/01 00:00:00+00,,Open,,20-00246767,Standard,753 QUEBEC PLACE NW,397980.98,140913.41,38.93610437,-77.02328744,WASHINGTON,DC,20010,228325,1
-76.9841305669272,38.868061610201,959,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 14:47:46+00,1970/01/01 00:00:00+00,2020/08/05 14:47:46+00,2020/07/16 14:47:46+00,,1970/01/01 00:00:00+00,,Open,,20-00246779,Standard,1423 S STREET SE,401377.39,133359.15,38.86805416,-76.98412829,WASHINGTON,DC,20020,64138,8
-76.9804810496302,38.8956565460686,960,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 15:41:47+00,1970/01/01 00:00:00+00,2020/08/05 15:41:47+00,2020/07/16 15:41:47+00,,1970/01/01 00:00:00+00,,Open,,20-00246906,Standard,417 17TH STREET NE,401693.45,136422.46,38.89564876,-76.98047877,WASHINGTON,DC,20002,311020,6
-77.0039411090383,38.9164500132717,961,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 23:02:32+00,1970/01/01 00:00:00+00,2020/08/06 23:02:32+00,2020/07/17 23:02:32+00,,1970/01/01 00:00:00+00,,Open,,20-00248605,Standard,172 TODD PLACE NE,399658.41,138730.53,38.91644256,-77.00393882,WASHINGTON,DC,20002,57130,5
-77.012400919595,38.9142809350915,962,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 11:35:24+00,2020/07/15 11:58:03+00,2020/07/31 11:35:24+00,2020/07/13 11:35:24+00,1,2020/07/14 11:55:00+00,,Closed,,20-00241736,Standard,1802 1ST STREET NW,398924.71,138489.81,38.91427348,-77.01239863,WASHINGTON,DC,20001,227189,5
-77.0109661684579,38.8744746264872,963,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 11:36:33+00,2020/07/14 16:30:40+00,2020/07/31 11:36:33+00,2020/07/13 11:36:33+00,0,2020/07/14 16:26:00+00,,Closed,,20-00241738,Standard,54 N STREET SW,399048.61,134070.98,38.87446718,-77.01096388,WASHINGTON,DC,20024,147318,6
-77.0266013173094,38.9529359030049,964,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/10 19:40:41+00,1970/01/01 00:00:00+00,2020/07/30 19:40:41+00,2020/07/10 19:40:41+00,,1970/01/01 00:00:00+00,,Open,,20-00239905,Standard,900  - 999 BLOCK OF HAMILTON STREET NW,397694.41,142781.110003318,38.9529281051654,-77.0265990222509,WASHINGTON,DC,20011,802554,4
-77.0093721082856,38.9214616679409,965,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/11 14:18:47+00,2020/07/14 10:33:45+00,2020/07/30 14:18:47+00,2020/07/11 14:18:47+00,1,2020/07/14 10:33:45+00,,Closed,,20-00240410,Standard,2400 NORTH CAPITOL STREET NW,399187.47,139286.9,38.92145421,-77.00936982,WASHINGTON,DC,20002,228284,5
-76.9825938116286,38.8843040735013,966,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/09 16:13:34+00,2020/07/16 20:12:26+00,2020/07/29 16:13:34+00,2020/07/09 16:13:34+00,1,2020/07/16 20:10:00+00,,Closed,,20-00238231,Standard,1536 D STREET SE,401510.41,135162.21,38.88429662,-76.98259153,WASHINGTON,DC,20003,60977,6
-77.0161825226429,38.9048869039482,967,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 00:08:00+00,1970/01/01 00:00:00+00,2020/08/06 00:08:00+00,2020/07/17 00:08:00+00,,1970/01/01 00:00:00+00,,Open,,20-00247310,Standard,4TH STREET NW AND NEW YORK AVENUE NW,398596.559996653,137447.047015585,38.9048791154027,-77.0161802337685,WASHINGTON,DC,20001,906275,6
-76.9968113880936,38.8949796227118,968,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 09:18:59+00,1970/01/01 00:00:00+00,2020/08/06 09:18:58+00,2020/07/17 09:18:59+00,,1970/01/01 00:00:00+00,,Open,,20-00247529,Standard,658 MARYLAND AVENUE NE,400276.81,136347.14,38.89497217,-76.99680911,WASHINGTON,DC,20002,156389,6
-76.9726831269413,38.8972515357566,969,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 14:05:51+00,2020/07/09 15:35:18+00,2020/07/27 14:05:50+00,2020/07/07 14:05:51+00,1,2020/07/09 14:30:00+00,,Closed,,20-00234347,Standard,544 24TH STREET NE,402369.86,136599.69,38.89724408,-76.97268085,WASHINGTON,DC,20002,8694,7
-77.0254381228456,38.935316133178,970,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 16:30:16+00,2020/07/07 19:41:41+00,2020/07/24 16:30:16+00,2020/07/06 16:30:16+00,1,2020/07/07 11:50:00+00,,Closed,,20-00232867,Standard,3642 NEW HAMPSHIRE AVENUE NW,397794.69,140825.13,38.93530834,-77.02543583,WASHINGTON,DC,20010,232169,4
-77.0106594024034,38.920015270799,971,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/09 16:15:59+00,2020/07/15 07:01:27+00,2020/07/29 16:15:58+00,2020/07/09 16:15:59+00,1,2020/07/15 07:01:00+00,,Closed,,20-00238235,Standard,44 ADAMS STREET NW,399075.82,139126.35,38.92000781,-77.01065711,WASHINGTON,DC,20001,228004,5
-77.0065734685943,38.9675177999245,972,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/08 21:44:33+00,2020/07/10 08:16:57+00,2020/07/28 21:44:33+00,2020/07/08 21:44:33+00,1,2020/07/11 00:56:00+00,,Closed,,20-00236936,Standard,6401 KANSAS AVENUE NE,399430.53,144399.52,38.96751033,-77.00657118,WASHINGTON,DC,20012,2122,4
-77.0124045860721,38.910170068624,973,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 17:42:14+00,2020/07/08 11:49:42+00,2020/07/27 17:42:13+00,2020/07/07 17:42:14+00,1,2020/07/08 11:49:42+00,,Closed,,20-00234937,Standard,1518 1ST STREET NW,398924.33,138033.47,38.91016261,-77.0124023,WASHINGTON,DC,20001,238165,5
-77.0189671200913,38.8814829432844,974,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/07 17:42:28+00,2020/07/08 12:01:09+00,2020/07/27 17:42:28+00,2020/07/07 17:42:28+00,1,2020/07/08 11:57:00+00,,Closed,,20-00234938,Standard,501 G STREET SW,398354.49,134849.07,38.88147549,-77.01896483,WASHINGTON,DC,20024,15245,6
-77.0530761133128,38.9010523075994,975,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/16 14:37:14+00,1970/01/01 00:00:00+00,2020/08/05 14:37:13+00,2020/07/16 14:37:14+00,,1970/01/01 00:00:00+00,,Open,,20-00246751,Standard,909 25TH STREET NW,395396.24,137022.59,38.90104486,-77.05307381,WASHINGTON,DC,20037,273996,2
-76.9860744441675,38.8675899213227,976,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/13 20:30:57+00,1970/01/01 00:00:00+00,2020/07/31 20:30:57+00,2020/07/13 20:30:57+00,,1970/01/01 00:00:00+00,,Open,,20-00242532,Standard,1300 - 1399 BLOCK OF T STREET SE,401208.703103076,133306.76153246,38.8675821391804,-76.9860721669428,WASHINGTON,DC,20020,810634,8
-77.038476516618,38.9342567949193,501,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/23 11:45:44+00,2020/06/25 09:37:29+00,2020/07/14 11:45:43+00,2020/06/23 11:45:44+00,1,2020/06/25 09:37:28+00,,Closed,,20-00217257,Standard,1657 NEWTON STREET NW,396664.2,140707.93,38.93424934,-77.03847422,WASHINGTON,DC,20010,234043,1
-77.0234867129095,38.9504057858457,502,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/23 17:12:38+00,2020/06/24 14:06:00+00,2020/07/14 17:12:38+00,2020/06/23 17:12:38+00,1,2020/06/24 14:06:00+00,,Closed,,20-00217872,Standard,4915 ILLINOIS AVENUE NW,397964.31,142500.17,38.95039832,-77.02348442,WASHINGTON,DC,20011,249986,4
-76.9467263971697,38.9016221785093,565,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/01 09:22:09+00,2020/07/08 08:46:23+00,2020/07/22 09:22:09+00,2020/07/01 09:22:09+00,1,2020/07/07 13:30:00+00,,Closed,,20-00227121,Standard,774 KENILWORTH TERRACE NE,404621.25,137085.86,38.90161472,-76.94672413,WASHINGTON,DC,20019,295453,7
-76.9476578612236,38.9019847355587,566,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/01 09:27:04+00,2020/07/08 08:44:33+00,2020/07/22 09:27:04+00,2020/07/01 09:27:04+00,1,2020/07/07 13:49:00+00,,Closed,,20-00227139,Standard,3804 HAYES STREET NE,404540.43,137126.06,38.90197728,-76.94765559,WASHINGTON,DC,20019,295354,7
-76.9891029761687,38.9353136196108,567,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/01 09:27:06+00,2020/07/10 06:58:07+00,2020/07/22 09:27:06+00,2020/07/01 09:27:06+00,1,2020/07/10 06:57:00+00,,Closed,,20-00227140,Standard,3710 13TH STREET NE,400944.98,140824.6,38.93530616,-76.98910069,WASHINGTON,DC,20017,31712,5
-76.984032171515,38.8649205433608,568,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/23 14:48:47+00,2020/07/01 08:13:24+00,2020/07/14 14:48:47+00,2020/06/23 14:48:47+00,1,2020/06/30 10:53:00+00,,Closed,,20-00217601,Standard,1446 V STREET SE,401385.99,133010.47,38.8649131,-76.9840299,WASHINGTON,DC,20020,62994,8
-76.9907540268112,38.8910474165,569,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/20 15:53:47+00,2020/06/23 08:24:38+00,2020/07/10 15:53:46+00,2020/06/20 15:53:47+00,1,2020/06/23 18:19:39+00,,Closed,,20-00214838,Standard,2 WALTER HOUP COURT NE,400802.33,135910.67,38.89103996,-76.99075175,WASHINGTON,DC,20002,309065,6
-76.980823382193,38.9198003263155,570,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/04 15:29:09+00,2020/07/10 06:59:29+00,2020/07/23 15:29:09+00,2020/07/04 15:29:09+00,1,2020/07/10 06:59:00+00,,Closed,,20-00231154,Standard,2221 16TH STREET NE,401663.19,139102.61,38.91979287,-76.9808211,WASHINGTON,DC,20018,50033,5
-77.0695745452426,38.915188647561,571,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/04 16:06:13+00,2020/07/08 14:43:12+00,2020/07/23 16:06:13+00,2020/07/04 16:06:13+00,1,2020/07/07 13:40:00+00,,Closed,,20-00231179,Standard,1822 35TH STREET NW,393966.32,138592.8,38.91518119,-77.06957224,WASHINGTON,DC,20007,273459,2
-77.0093604975998,38.8725505715636,572,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/25 12:16:23+00,2020/06/25 13:35:20+00,2020/07/16 12:16:23+00,2020/06/25 12:16:23+00,1,2020/06/25 13:35:50+00,,Closed,,20-00220383,Standard,1409 SOUTH CAPITOL STREET SW,399187.92,133857.38,38.87254312,-77.00935821,WASHINGTON,DC,20003,64727,6
-76.9918543743025,38.8627364494763,573,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 12:41:18+00,2020/07/15 15:18:52+00,2020/07/24 12:41:18+00,2020/07/06 12:41:18+00,1,2020/07/14 13:26:00+00,,Closed,,20-00232468,Standard,1204 TALBERT STREET SE,400707.15,132767.93,38.862729,-76.9918521,WASHINGTON,DC,20020,71982,8
-76.9992631474026,38.9061688569302,574,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 12:46:08+00,2020/07/07 20:20:29+00,2020/07/24 12:46:08+00,2020/07/06 12:46:08+00,1,2020/07/07 20:18:00+00,,Closed,,20-00232478,Standard,1213 5TH STREET NE,400064.11,137589.23,38.9061614,-76.99926086,WASHINGTON,DC,20002,71554,6
-77.0300470793244,38.9309556497089,575,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 12:47:40+00,2020/07/08 08:12:23+00,2020/07/24 12:47:39+00,2020/07/06 12:47:40+00,1,2020/07/08 08:12:22+00,,Closed,,20-00232483,Standard,1304 PARK ROAD NW,397394.93,140341.2,38.93094819,-77.03004478,WASHINGTON,DC,20010,231081,1
-76.9818915819751,38.8478558357805,576,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/04 10:49:36+00,2020/07/07 08:05:15+00,2020/07/23 10:49:36+00,2020/07/04 10:49:36+00,1,2020/07/07 00:00:00+00,,Closed,,20-00231016,Standard,1516 TANNER COURT SE,401572.14,131116.2,38.84784839,-76.98188931,WASHINGTON,DC,20020,304614,8
-76.993134217774,38.9578029221175,577,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/04 11:21:09+00,2020/07/10 08:22:00+00,2020/07/23 11:21:09+00,2020/07/04 11:21:09+00,1,2020/07/09 14:18:00+00,,Closed,,20-00231030,Standard,853 OGLETHORPE STREET NE,400595.28,143321.08,38.95779546,-76.99313193,WASHINGTON,DC,20011,81479,4
-76.9944307555099,38.8949444909609,578,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/05 13:16:53+00,2020/07/08 14:07:58+00,2020/07/23 13:16:53+00,2020/07/05 13:16:53+00,1,2020/07/08 14:06:00+00,,Closed,,20-00231508,Standard,810 D STREET NE,400483.33,136343.25,38.89493704,-76.99442847,WASHINGTON,DC,20002,80017,6
-77.002275717358,38.8914780900981,579,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 08:16:09+00,2020/07/07 18:04:29+00,2020/07/24 08:16:08+00,2020/07/06 08:16:09+00,1,2020/07/07 18:03:00+00,,Closed,,20-00231904,Standard,116 3RD STREET NE,399802.77,135958.44,38.89147064,-77.00227343,WASHINGTON,DC,20002,277613,6
-76.9892815437019,38.9021652355951,580,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 08:30:26+00,2020/07/10 11:56:31+00,2020/07/24 08:30:26+00,2020/07/06 08:30:26+00,1,2020/07/10 11:50:00+00,,Closed,,20-00231933,Standard,1207 FLORIDA AVENUE NE,400929.93,137144.85,38.90215778,-76.98927926,WASHINGTON,DC,20002,71855,6
-76.9723193507954,38.8730832163096,581,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/30 13:26:44+00,2020/07/02 15:09:21+00,2020/07/21 13:26:44+00,2020/06/30 13:26:44+00,1,2020/07/02 01:05:00+00,,Closed,,20-00225938,Standard,2330 NICHOLSON STREET SE,402402.23,133916.83,38.87307577,-76.97231708,WASHINGTON,DC,20020,48464,7
-77.0371810807355,38.9179544107966,582,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/30 15:46:43+00,2020/07/01 10:10:09+00,2020/07/21 15:46:43+00,2020/06/30 15:46:43+00,1,2020/07/01 10:08:00+00,,Closed,,20-00226336,Standard,1608 V STREET NW,396775.78,138898.18,38.91794695,-77.03717878,WASHINGTON,DC,20009,241842,1
-76.9756606122343,38.8503348164386,583,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/02 10:59:10+00,2020/07/07 08:07:46+00,2020/07/23 10:59:10+00,2020/07/02 10:59:10+00,1,2020/07/06 11:51:00+00,,Closed,,20-00228980,Standard,2015 ALABAMA AVENUE SE,402112.96,131391.51,38.85032737,-76.97565834,WASHINGTON,DC,20020,52823,8
-77.0353715274879,38.9635642287145,584,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/02 11:00:04+00,2020/07/10 08:27:22+00,2020/07/23 11:00:04+00,2020/07/02 11:00:04+00,1,2020/07/10 00:15:00+00,,Closed,,20-00228982,Standard,1444 ROCK CREEK FORD ROAD NW,396934.67,143961.21,38.96355676,-77.03536923,WASHINGTON,DC,20011,256158,4
-77.0129831185013,38.9131449204206,585,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 09:53:42+00,2020/07/07 09:20:42+00,2020/07/24 09:53:41+00,2020/07/06 09:53:42+00,1,2020/07/07 09:20:41+00,,Closed,,20-00232136,Standard,130 RANDOLPH PLACE NW,398874.2,138363.71,38.91313746,-77.01298083,WASHINGTON,DC,20001,226883,5
-77.0423712463674,38.9189553613352,586,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/06 09:57:52+00,2020/07/08 10:27:52+00,2020/07/24 09:57:52+00,2020/07/06 09:57:52+00,1,2020/07/08 10:22:00+00,,Closed,,20-00232149,Standard,1819 WYOMING AVENUE NW,396325.73,139009.49,38.91894791,-77.04236895,WASHINGTON,DC,20009,235452,1
-76.9964122873588,38.8977248206487,587,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 13:11:48+00,1970/01/01 00:00:00+00,2020/08/06 13:11:48+00,2020/07/17 13:11:48+00,,1970/01/01 00:00:00+00,,Open,,20-00248009,Standard,608 7TH STREET NE,400311.42,136651.88,38.89771737,-76.99641001,WASHINGTON,DC,20002,5122,6
-77.0501793211905,38.91768344565,588,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/17 13:15:10+00,1970/01/01 00:00:00+00,2020/08/06 13:15:10+00,2020/07/17 13:15:10+00,,1970/01/01 00:00:00+00,,Open,,20-00248020,Standard,2206 KALORAMA ROAD NW,395648.53,138868.64,38.91767599,-77.05017702,WASHINGTON,DC,20008,234990,2
-77.0186346193521,38.9494418736124,589,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/14 13:23:31+00,2020/07/15 18:46:03+00,2020/08/03 13:23:31+00,2020/07/14 13:23:31+00,1,2020/07/15 10:55:00+00,,Closed,,20-00243428,Standard,435 DELAFIELD PLACE NW,398384.88,142393.07,38.94943441,-77.01863233,WASHINGTON,DC,20011,248362,4
-76.9913580920554,38.9343058690941,590,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/24 12:55:01+00,2020/06/25 11:15:02+00,2020/07/15 12:55:01+00,2020/06/24 12:55:01+00,1,2020/06/25 11:15:02+00,,Closed,,20-00218895,Standard,3626 12TH STREET NE,400749.47,140712.71,38.93429841,-76.99135581,WASHINGTON,DC,20017,32400,5
-77.0240883326165,38.9521102090844,591,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/24 17:00:24+00,2020/06/30 09:17:44+00,2020/07/15 17:00:24+00,2020/06/24 17:00:24+00,1,2020/06/26 13:44:00+00,,Closed,,20-00219384,Standard,5100 8TH STREET NW,397912.21,142689.39,38.95210275,-77.02408604,WASHINGTON,DC,20011,251790,4
-77.0717205578463,38.9192440734827,592,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/23 15:12:00+00,2020/06/25 09:15:16+00,2020/07/14 15:12:00+00,2020/06/23 15:12:00+00,1,2020/06/25 09:15:29+00,,Closed,,20-00217659,Standard,2215 HALL PLACE NW,393780.56,139043.13,38.91923662,-77.07171825,WASHINGTON,DC,20007,284285,3
-76.9777189695767,38.9011207052032,593,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/29 07:24:09+00,2020/07/01 13:24:03+00,2020/07/20 07:24:09+00,2020/06/29 07:24:09+00,1,2020/07/01 13:23:00+00,,Closed,,20-00223783,Standard,838 18TH STREET NE,401932.91,137029.08,38.90111325,-76.97771669,WASHINGTON,DC,20002,81268,5
-76.9997883646979,38.9633482463914,594,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/07/02 13:06:24+00,2020/07/10 08:25:58+00,2020/07/23 13:06:24+00,2020/07/02 13:06:24+00,1,2020/07/09 13:26:00+00,,Closed,,20-00229219,Standard,6028 EASTERN AVENUE NE,400018.54,143936.64,38.96334078,-76.99978608,WASHINGTON,DC,20011,5480,4
